"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"4541",42930,"Morera","29/09/2011 10:27","Medio (4 - 8 mts)",180,"Grande",-68.8348375273,-32.8772046882,1,"Parque Central",1655357.93265,0,"Alto (151 - 200cm)"
"4542",42933,"Morera","29/09/2011 10:23","Medio (4 - 8 mts)",178,"Grande",-68.8348521385,-32.8773928006,1,"Parque Central",1655357.93265,0,"Alto (151 - 200cm)"
"4543",42944,"Fresno europeo","29/09/2011 10:02","Medio (4 - 8 mts)",100,"Grande",-68.8337518103,-32.877572403,4,"Cuarta Este Área Fundacional",1822015.85685,1,"Medio (70 - 150cm)"
"4544",42994,"Morera","05/10/2011 12:18","Bajo (2 - 4 mts)",44,"Mediano",-68.833602647,-32.8779100691,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Bajo (<= 70cm)"
"4545",42999,"Ailanthus","05/10/2011 12:04","Medio (4 - 8 mts)",104,"Grande",-68.8336179661,-32.8784043074,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
"4546",43000,"Morera","05/10/2011 12:01","Medio (4 - 8 mts)",130,"Grande",-68.833649067,-32.8784926218,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4547",43005,"Fresno europeo","05/10/2011 11:42","Medio (4 - 8 mts)",96,"Grande",-68.8335724373,-32.878744828,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4548",43026,"Fresno europeo","05/10/2011 08:31","Medio (4 - 8 mts)",68,"Grande",-68.8323242997,-32.8777973635,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Bajo (<= 70cm)"
"4549",43057,"Acacia SP","03/10/2011 10:09","Alto (> 8 mts)",236,"Grande",-68.8322114099,-32.8781629388,4,"Cuarta Este Área Fundacional",1822015.85685,1,"Muy alto (> 200cm)"
"4550",43061,"Paraiso","03/10/2011 10:04","Medio (4 - 8 mts)",100,"Grande",-68.8322160452,-32.8784250672,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
"4551",43093,"Fresno americano","04/10/2011 10:31","Medio (4 - 8 mts)",180,"Grande",-68.8274774523,-32.8780051948,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Alto (151 - 200cm)"
"4552",43120,"Morera","04/10/2011 09:01","Medio (4 - 8 mts)",130,"Grande",-68.8280788189,-32.8782733757,4,"Cuarta Este Área Fundacional",1822015.85685,1,"Medio (70 - 150cm)"
"4553",43131,"Fresno europeo","04/10/2011 08:44","Medio (4 - 8 mts)",90,"Grande",-68.8289287397,-32.8779269375,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
"4554",43148,"Fresno americano","05/10/2011 07:35","Bajo (2 - 4 mts)",130,"Grande",-68.8296209902,-32.8791077881,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
"4555",43170,"Pltano","07/10/2011 14:04","Alto (> 8 mts)",170,"Grande",-68.8298142324,-32.8802696163,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Alto (151 - 200cm)"
"4556",43177,"Pltano","07/10/2011 13:39","Alto (> 8 mts)",198,"Grande",-68.8306490904,-32.8802105615,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Alto (151 - 200cm)"
"4557",43197,"Morera","11/11/2011 09:46","Alto (> 8 mts)",190,"Grande",-68.8282158321,-32.8824430799,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4558",43205,"Morera","11/11/2011 09:32","Medio (4 - 8 mts)",48,"Mediano",-68.8280888521,-32.8817922442,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4559",43209,"Morera","11/11/2011 09:23","Medio (4 - 8 mts)",60,"Mediano",-68.8279761337,-32.881504269,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4560",43234,"Morera","04/10/2011 08:54","Alto (> 8 mts)",118,"Grande",-68.8349355463,-32.8797825776,1,"Parque Central",1655357.93265,1,"Medio (70 - 150cm)"
"4561",43235,"Morera","04/10/2011 08:53","Alto (> 8 mts)",80,"Grande",-68.834857739,-32.8797895081,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4562",43248,"Pltano","04/10/2011 08:33","Alto (> 8 mts)",130,"Grande",-68.8338053398,-32.8795800034,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4563",43250,"Pltano","04/10/2011 08:30","Alto (> 8 mts)",170,"Grande",-68.8337938225,-32.8793383344,1,"Parque Central",1655357.93265,0,"Alto (151 - 200cm)"
"4564",43256,"Fresno europeo","24/10/2011 08:51","Medio (4 - 8 mts)",120,"Grande",-68.8347117683,-32.8799007573,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4565",43258,"Fresno europeo","24/10/2011 08:47","Alto (> 8 mts)",100,"Grande",-68.8348741163,-32.8798898881,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4566",43265,"Pltano","21/10/2011 19:15","Alto (> 8 mts)",280,"Grande",-68.8351232672,-32.8809548454,1,"Parque Central",1655357.93265,0,"Muy alto (> 200cm)"
"4567",43268,"Morera","21/10/2011 18:59","Medio (4 - 8 mts)",160,"Grande",-68.8347322489,-32.8810243386,1,"Parque Central",1655357.93265,0,"Alto (151 - 200cm)"
"4568",43272,"Fresno europeo","21/10/2011 18:36","Alto (> 8 mts)",100,"Grande",-68.8339381399,-32.881084564,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4569",43275,"Pltano","21/10/2011 18:22","Alto (> 8 mts)",130,"Grande",-68.8338558306,-32.8806400104,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4570",43281,"Morera","21/10/2011 17:28","Medio (4 - 8 mts)",100,"Grande",-68.8338391629,-32.8801803954,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4571",43283,"Morera","21/10/2011 17:22","Medio (4 - 8 mts)",100,"Grande",-68.8338314508,-32.8800182608,1,"Parque Central",1655357.93265,1,"Medio (70 - 150cm)"
"4572",43288,"Fresno europeo","07/10/2011 11:52","Alto (> 8 mts)",85,"Grande",-68.8326782172,-32.8799512398,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4573",43292,"Fresno europeo","07/10/2011 11:46","Alto (> 8 mts)",250,"Grande",-68.8328781924,-32.8799362893,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4574",43297,"Fresno europeo","07/10/2011 11:36","Alto (> 8 mts)",118,"Grande",-68.8332896955,-32.8799039852,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4575",43307,"Morera","07/10/2011 11:11","Alto (> 8 mts)",130,"Grande",-68.833678705,-32.8795256434,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4576",43315,"Paraiso","05/10/2011 13:43","Alto (> 8 mts)",195,"Grande",-68.8333568438,-32.8788616357,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Alto (151 - 200cm)"
"4577",43329,"Morera","05/10/2011 11:48","Alto (> 8 mts)",158,"Grande",-68.8323872933,-32.8792510356,4,"Cuarta Este Área Fundacional",1822015.85685,1,"Alto (151 - 200cm)"
"4578",43331,"Acacia SP","05/10/2011 11:45","Medio (4 - 8 mts)",101,"Grande",-68.8323887588,-32.8793746011,4,"Cuarta Este Área Fundacional",1822015.85685,1,"Medio (70 - 150cm)"
"4579",43351,"Morera","26/10/2011 12:31","Medio (4 - 8 mts)",100,"Grande",-68.8325985358,-32.8800510614,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4580",43354,"Acacia SP","26/10/2011 12:24","Bajo (2 - 4 mts)",28,"Mediano",-68.8328132445,-32.8800376429,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4581",43355,"Morera","26/10/2011 12:22","Medio (4 - 8 mts)",106,"Grande",-68.8329215026,-32.8800333693,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4582",43362,"Pltano","25/10/2011 17:54","Alto (> 8 mts)",180,"Grande",-68.8334819627,-32.879989573,1,"Parque Central",1655357.93265,1,"Alto (151 - 200cm)"
"4583",43374,"Fresno europeo","25/10/2011 16:54","Bajo (2 - 4 mts)",60,"Mediano",-68.8337437053,-32.8808522091,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4584",43377,"Morera","25/10/2011 16:48","Medio (4 - 8 mts)",130,"Grande",-68.8337519562,-32.8809861223,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4585",43378,"Pltano","25/10/2011 16:44","Alto (> 8 mts)",200,"Grande",-68.8337516628,-32.881028772,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4586",43390,"Paraiso","25/10/2011 12:35","Medio (4 - 8 mts)",160,"Grande",-68.8328025644,-32.8811727695,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4587",43398,"Morera","27/10/2011 16:05","Medio (4 - 8 mts)",120,"Grande",-68.8320270698,-32.8812270944,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4588",43400,"Fresno americano","27/10/2011 15:59","Medio (4 - 8 mts)",110,"Grande",-68.831868889,-32.8812401367,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4589",43402,"Fresno americano","27/10/2011 15:55","Alto (> 8 mts)",120,"Grande",-68.8316899745,-32.8812544133,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4590",43418,"Fresno europeo","26/10/2011 16:47","Medio (4 - 8 mts)",100,"Grande",-68.8312874621,-32.8801627328,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4591",43424,"Fresno europeo","26/10/2011 16:20","Alto (> 8 mts)",170,"Grande",-68.8321555064,-32.8800994296,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4592",43425,"Fresno americano","26/10/2011 16:13","Medio (4 - 8 mts)",14,"Chico",-68.8323078849,-32.8801572323,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4593",43429,"Morera","26/10/2011 15:49","Alto (> 8 mts)",164,"Grande",-68.8323340607,-32.8806151263,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4594",43430,"Fresno europeo","26/10/2011 15:46","Muy bajo (1 - 2 mts)",10,"Chico",-68.8323440302,-32.880712563,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4595",43434,"Morera","26/10/2011 15:30","Medio (4 - 8 mts)",170,"Grande",-68.8323594151,-32.8810548661,3,"Parque O'Higgins",1531146.02653,1,"Alto (151 - 200cm)"
"4596",43463,"Fresno europeo","03/10/2011 09:51","Alto (> 8 mts)",118,"Grande",-68.8322686332,-32.8794392718,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
"4597",43480,"Paraiso","10/11/2011 11:52","Medio (4 - 8 mts)",100,"Grande",-68.8297114183,-32.8849428125,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4598",43488,"Paraiso","10/11/2011 14:27","Bajo (2 - 4 mts)",18,"Chico",-68.8294014228,-32.8849855811,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4599",43496,"lamo blanco","14/11/2011 08:01","Medio (4 - 8 mts)",43,"Mediano",-68.8285358684,-32.8843961335,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4600",43497,"Morera","14/11/2011 08:00","Medio (4 - 8 mts)",50,"Mediano",-68.8285327423,-32.8843546514,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4601",43499,"Fresno europeo","14/11/2011 08:03","Bajo (2 - 4 mts)",28,"Mediano",-68.828505168,-32.8842451482,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4602",43503,"Morera","10/11/2011 12:11","Bajo (2 - 4 mts)",28,"Mediano",-68.828369694,-32.8835632831,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4603",43515,"Fresno europeo","20/10/2011 15:41","Medio (4 - 8 mts)",120,"Grande",-68.8306393061,-32.8814220624,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4604",43516,"Morera","20/10/2011 15:38","Bajo (2 - 4 mts)",40,"Mediano",-68.8307269432,-32.8814168611,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4605",43525,"Paraiso sombrilla","19/10/2011 17:39","Alto (> 8 mts)",124,"Grande",-68.8309962626,-32.8819662658,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4606",43528,"Morera","19/10/2011 17:34","Medio (4 - 8 mts)",164,"Grande",-68.8310169581,-32.8823230935,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4607",43532,"Tilo","19/10/2011 17:23","Muy bajo (1 - 2 mts)",6,"Chico",-68.8308722532,-32.8825542722,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4608",43546,"Fresno europeo","19/10/2011 16:45","Medio (4 - 8 mts)",100,"Grande",-68.8297356222,-32.8823447997,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4609",43559,"Paraiso","12/10/2011 08:09","Alto (> 8 mts)",180,"Grande",-68.8310765915,-32.8835605664,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4610",43564,"Pltano","12/10/2011 07:58","Alto (> 8 mts)",165,"Grande",-68.8304542771,-32.8837297988,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4611",43574,"Fresno americano","11/10/2011 08:11","Medio (4 - 8 mts)",160,"Grande",-68.8300608857,-32.8826927814,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4612",43588,"Acacia SP","13/10/2011 12:29","Alto (> 8 mts)",105,"Grande",-68.8325810093,-32.8834007797,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4613",43589,"Morera","13/10/2011 12:28","Alto (> 8 mts)",145,"Grande",-68.832580176,-32.8833369848,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4614",43614,"Pltano","13/10/2011 08:25","Alto (> 8 mts)",175,"Grande",-68.833856418,-32.8830171431,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4615",43615,"Pltano","13/10/2011 08:24","Alto (> 8 mts)",168,"Grande",-68.8338603427,-32.8830878338,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4616",43620,"Acacia SP","13/10/2011 08:16","Alto (> 8 mts)",95,"Grande",-68.8338873857,-32.8835421432,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4617",43624,"Pltano","12/10/2011 15:05","Alto (> 8 mts)",220,"Grande",-68.8336089117,-32.883618599,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4618",43636,"Palo borracho","14/10/2011 18:01","Bajo (2 - 4 mts)",70,"Grande",-68.8339524058,-32.882316836,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4619",43641,"Pltano","14/10/2011 17:38","Medio (4 - 8 mts)",164,"Grande",-68.8339154133,-32.8816960617,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4620",43648,"Olmo comun","14/10/2011 17:18","Medio (4 - 8 mts)",78,"Grande",-68.8339732193,-32.8811924755,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4621",43657,"Morera","13/10/2011 18:10","Medio (4 - 8 mts)",130,"Grande",-68.8347943423,-32.8811297004,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4622",43663,"Morera","13/10/2011 17:53","Medio (4 - 8 mts)",140,"Grande",-68.8351456423,-32.8811636168,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4623",43671,"Morera","13/10/2011 17:24","Medio (4 - 8 mts)",130,"Grande",-68.835179325,-32.8819604869,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4624",43673,"Morera","13/10/2011 17:18","Medio (4 - 8 mts)",64,"Grande",-68.8352057389,-32.8821236379,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4625",43682,"Morera","13/10/2011 16:51","Medio (4 - 8 mts)",120,"Grande",-68.8346153019,-32.8823628891,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4626",43698,"Morera","11/10/2011 09:45","Medio (4 - 8 mts)",25,"Mediano",-68.8312133539,-32.8834930493,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4627",43703,"Pltano","11/10/2011 09:33","Alto (> 8 mts)",260,"Grande",-68.8315167367,-32.8836797056,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4628",43705,"Pltano","11/10/2011 09:30","Alto (> 8 mts)",230,"Grande",-68.8316317232,-32.8836754295,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4629",43712,"Pltano","11/10/2011 09:14","Alto (> 8 mts)",185,"Grande",-68.832365349,-32.8836565128,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4630",43717,"Morera","11/10/2011 09:06","Alto (> 8 mts)",110,"Grande",-68.8324453393,-32.883388656,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4631",43720,"Acacia SP","11/10/2011 09:03","Alto (> 8 mts)",80,"Grande",-68.8324316651,-32.8831505909,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4632",43732,"Acacia SP","17/10/2011 17:02","Alto (> 8 mts)",140,"Grande",-68.8325172679,-32.8819546061,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4633",43742,"Morera","17/10/2011 16:24","Medio (4 - 8 mts)",120,"Grande",-68.8325663089,-32.8812775007,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4634",43754,"Fresno europeo","17/10/2011 15:54","Medio (4 - 8 mts)",150,"Grande",-68.8335820519,-32.8812114999,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4635",43757,"Morera","17/10/2011 08:24","Medio (4 - 8 mts)",120,"Grande",-68.8337683852,-32.8814165987,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4636",43761,"Pltano","17/10/2011 08:13","Alto (> 8 mts)",180,"Grande",-68.833792478,-32.8817677904,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4637",43764,"Morera","14/10/2011 19:17","Alto (> 8 mts)",150,"Grande",-68.8338224949,-32.8821833933,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4638",43775,"Fresno europeo","14/10/2011 18:23","Alto (> 8 mts)",220,"Grande",-68.832974557,-32.8824432956,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4639",43776,"Acacia SP","14/10/2011 18:19","Bajo (2 - 4 mts)",36,"Mediano",-68.8327784726,-32.8824501651,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4640",43788,"Morera","19/10/2011 08:34","Medio (4 - 8 mts)",130,"Grande",-68.8323767024,-32.8818273603,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4641",43796,"Paraiso sombrilla","18/10/2011 16:45","Bajo (2 - 4 mts)",40,"Mediano",-68.8324064762,-32.8823953853,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4642",43801,"Fresno americano","18/10/2011 16:31","Medio (4 - 8 mts)",110,"Grande",-68.8321161595,-32.8824918377,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4643",43805,"Fresno americano","18/10/2011 16:24","Medio (4 - 8 mts)",134,"Grande",-68.8318817853,-32.8825034252,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4644",43843,"Morera","07/10/2011 09:41","Medio (4 - 8 mts)",132,"Grande",-68.8298835313,-32.8849249615,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4645",43857,"Pltano","07/10/2011 09:11","Alto (> 8 mts)",320,"Grande",-68.8302243454,-32.8838392977,3,"Parque O'Higgins",1531146.02653,1,"Muy alto (> 200cm)"
"4646",43860,"Pltano","07/10/2011 09:05","Alto (> 8 mts)",250,"Grande",-68.8305684765,-32.8838264193,3,"Parque O'Higgins",1531146.02653,1,"Muy alto (> 200cm)"
"4647",43866,"Olmo bola","07/10/2011 08:57","Medio (4 - 8 mts)",95,"Grande",-68.8310834911,-32.8838667904,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4648",43875,"Morera","11/10/2011 10:00","Alto (> 8 mts)",200,"Grande",-68.8339366952,-32.8843232608,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4649",43891,"Pltano","11/10/2011 09:37","Alto (> 8 mts)",240,"Grande",-68.8330015426,-32.8837365469,3,"Parque O'Higgins",1531146.02653,1,"Muy alto (> 200cm)"
"4650",43895,"Acacia SP","11/10/2011 09:30","Medio (4 - 8 mts)",70,"Grande",-68.8325763573,-32.8837827862,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4651",43900,"Fresno europeo","11/10/2011 09:25","Bajo (2 - 4 mts)",20,"Chico",-68.8326081212,-32.8841043622,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4652",43909,"Pltano","11/10/2011 09:07","Alto (> 8 mts)",210,"Grande",-68.8328787272,-32.8848157607,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4653",43913,"Pltano","11/10/2011 09:02","Muy bajo (1 - 2 mts)",10,"Chico",-68.8332946378,-32.8847833517,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"4654",43914,"Pltano","11/10/2011 09:01","Alto (> 8 mts)",200,"Grande",-68.8333817308,-32.8847850908,3,"Parque O'Higgins",1531146.02653,1,"Alto (151 - 200cm)"
"4655",43917,"Pltano","11/10/2011 08:58","Alto (> 8 mts)",178,"Grande",-68.8337335438,-32.8847805997,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4656",43918,"Pltano","11/10/2011 08:57","Alto (> 8 mts)",189,"Grande",-68.8338257805,-32.8847747711,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4657",43929,"Acacia SP","12/10/2011 14:37","Alto (> 8 mts)",140,"Grande",-68.8324937629,-32.8841107013,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4658",43953,"Olmo comun","12/10/2011 11:38","Medio (4 - 8 mts)",77,"Grande",-68.8312647382,-32.8847109287,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4659",43960,"Pltano","12/10/2011 11:27","Alto (> 8 mts)",210,"Grande",-68.8320266179,-32.8848656026,3,"Parque O'Higgins",1531146.02653,1,"Muy alto (> 200cm)"
"4660",43967,"Pltano","14/10/2011 11:21","Alto (> 8 mts)",360,"Grande",-68.8335082194,-32.8848814887,3,"Parque O'Higgins",1531146.02653,1,"Muy alto (> 200cm)"
"4661",43992,"Paraiso","17/10/2011 09:05","Alto (> 8 mts)",148,"Grande",-68.8330780354,-32.8860288404,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4662",44003,"Acacia SP","17/10/2011 09:23","Medio (4 - 8 mts)",120,"Grande",-68.8326642893,-32.8854352447,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4663",44024,"Pltano","19/10/2011 09:40","Alto (> 8 mts)",168,"Grande",-68.8313524766,-32.8850246438,3,"Parque O'Higgins",1531146.02653,1,"Alto (151 - 200cm)"
"4664",44052,"Fresno europeo","18/10/2011 12:09","Alto (> 8 mts)",90,"Grande",-68.8318168709,-32.8860932448,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4665",44078,"Morera","14/10/2011 11:21","Medio (4 - 8 mts)",100,"Grande",-68.8311954635,-32.8856261428,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4666",44089,"Morera","14/10/2011 11:05","Medio (4 - 8 mts)",100,"Grande",-68.8305070957,-32.8861491849,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"4667",44140,"Morera","06/10/2011 17:01","Alto (> 8 mts)",132,"Grande",-68.8350418461,-32.8782969082,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4668",44159,"Fresno americano","26/09/2011 12:05","Alto (> 8 mts)",180,"Grande",-68.8355965797,-32.8774703351,1,"Parque Central",1655357.93265,0,"Alto (151 - 200cm)"
"4669",44163,"Fresno americano","26/09/2011 11:54","Alto (> 8 mts)",195,"Grande",-68.8350105158,-32.8775004915,1,"Parque Central",1655357.93265,0,"Alto (151 - 200cm)"
"4670",44164,"Morera","26/09/2011 11:52","Alto (> 8 mts)",124,"Grande",-68.8349778819,-32.8774656431,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"4671",44181,"Morera","17/10/2011 10:29","Alto (> 8 mts)",105,"Grande",-68.8339900832,-32.8831672044,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4672",44207,"Pltano","14/10/2011 10:00","Alto (> 8 mts)",150,"Grande",-68.8352307328,-32.882644767,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"4673",44228,"Pltano","13/10/2011 12:35","Alto (> 8 mts)",158,"Grande",-68.8340881424,-32.8836017807,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4674",44232,"Pltano","13/10/2011 11:47","Alto (> 8 mts)",220,"Grande",-68.8350682072,-32.8836805892,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4675",44239,"Pltano","13/10/2011 11:34","Alto (> 8 mts)",220,"Grande",-68.8343308242,-32.8836875495,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4676",44241,"Pltano","13/10/2011 11:32","Alto (> 8 mts)",276,"Grande",-68.8341858053,-32.8836890705,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4677",44244,"Morera","13/10/2011 11:26","Alto (> 8 mts)",220,"Grande",-68.834025124,-32.8837801087,3,"Parque O'Higgins",1531146.02653,1,"Muy alto (> 200cm)"
"4678",44247,"Morera","13/10/2011 11:22","Alto (> 8 mts)",200,"Grande",-68.83403642,-32.884026466,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"4679",44256,"Pltano","13/10/2011 11:10","Alto (> 8 mts)",293,"Grande",-68.8342073055,-32.8847336445,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4680",44260,"Pltano","13/10/2011 11:05","Alto (> 8 mts)",290,"Grande",-68.834561728,-32.8847176156,3,"Parque O'Higgins",1531146.02653,1,"Muy alto (> 200cm)"
"4681",44266,"Pltano","13/10/2011 10:53","Alto (> 8 mts)",270,"Grande",-68.8351072578,-32.8846951346,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
"4682",44270,"Pltano","13/10/2011 10:47","Alto (> 8 mts)",220,"Grande",-68.8353183142,-32.8845821601,3,"Parque O'Higgins",1531146.02653,0,"Muy alto (> 200cm)"
